"ID","Structure of SMILES [idcode]","SMILES","DB","Total Molweight","cLogP","H-Acceptors","H-Donors","Polar Surface Area","Rotatable Bonds"
"LANaPDB1277","dctH@@RYuUVjjj@@","CCCCCCCCCC(C)=O","LANaPDB","170.295","4.0138","1","0","17.07","8"
"LANaPDB1278","dkL@@DiUUUjjjj@@","CCCCCCCCCCCCC","LANaPDB","184.365","5.9756","0","0","0","10"
"LANaPDB1279","dctH@@RUUUVjjj@@","CCCCCCCCCCC=O","LANaPDB","170.295","3.9278","1","0","17.07","9"
"LANaPDB1280","dmTH@@RUUUYfj`QHh","CCCCC/C=C/C=C/C=O","LANaPDB","152.236","2.969","1","0","17.07","6"
"LANaPDB1281","dcLD@@iJ[g]xZB@i@@","C=CCc1ccc(O)c(OC)c1","LANaPDB","164.203","2.2723","2","1","29.46","3"
"LANaPDB1282","dctD@@QImUUZjjh@@","CCCCCCCCCC(=O)O","LANaPDB","172.267","3.3361","2","1","37.3","8"
"LANaPDB1283","foQ@@@LdbbdQbfHIdcNZjjjjh@@","CC1=C2CC3CCC(C)C2(CC1)C3(C)C","LANaPDB","204.356","4.1528","0","0","0","0"
"LANaPDB1284","dklD@@kIEMDdbnf``bd@@","C=CCc1ccc(OC)c(OC)c1","LANaPDB","178.23","2.548","2","0","18.46","4"
"LANaPDB1285","dkLH@@RUUUUjjjh@@","CCCCCCCCCCCC=O","LANaPDB","184.322","4.3822","1","0","17.07","10"
"LANaPDB1286","dklD@@kIEMDdbnf``bXBE`","C/C=C/c1ccc(OC)c(OC)c1","LANaPDB","178.23","2.6102","2","0","18.46","3"
"LANaPDB1287","do|@@DjWVVU[ZjjVjab@@","C=C(C)C1CC=C(C)CCC=C(C)CC1","LANaPDB","204.356","6.346","0","0","0","1"
"LANaPDB1288","dglD@@QImUUUjjjj@@","CCCCCCCCCCCC(=O)O","LANaPDB","200.321","4.2449","2","1","37.3","10"
"LANaPDB1289","do|D@@QIeeU}gVhHHZ@cT","CC/C=C\CCOC(=O)c1ccccc1","LANaPDB","204.268","3.5443","2","0","26.3","6"
"LANaPDB1290","do\H@@RUUUUVjjjj@@","CCCCCCCCCCCCCC=O","LANaPDB","212.375","5.291","1","0","17.07","12"
"LANaPDB1291","f`~A@@@IJjjjjuUUUT@@","CCCCCCCCCCCCCCC=O","LANaPDB","226.402","5.7454","1","0","17.07","13"
"LANaPDB1292","f`~@`@@HR[UUUUjjjjh@@","CCCCCCCCCCCCCC(=O)O","LANaPDB","228.374","5.1537","2","1","37.3","12"
"LANaPDB1293","fli@`@@HRY]UUUUjjjjjh@@","CCCCCCCCCCCCCCCC(=O)OC","LANaPDB","270.455","6.4904","2","0","26.3","15"
"LANaPDB1294","fje@`@@HRY]UUUUVjjjZZZAcRyb`","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC","LANaPDB","292.461","6.6426","2","0","26.3","14"
"LANaPDB1295","fby@`@@HR[UUUUUZjjffj`HTvP","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O","LANaPDB","280.45","6.4669","2","1","37.3","14"
"LANaPDB1296","fa}@`@@HRYugV]YufjZjjjjjABd@","CC(=O)OC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C","LANaPDB","338.573","7.9058","2","0","26.3","15"
"LANaPDB1297","deT@@LdbbQwCLuM@@","C=C(C)C1=CC=C(C)CC1","LANaPDB","134.221","3.2569","0","0","0","1"
"LANaPDB1298","dmtH@@RUfeZVjjicD@","CC1=CC[C@H](CC=O)C1(C)C","LANaPDB","152.236","2.0603","1","0","17.07","2"
"LANaPDB1299","foI@@@LddTbbYThr`fRUjjjjjjh@@","CC(C)C1CCC2(C)C3CC4C(C13)C42C","LANaPDB","204.356","3.7092","0","0","0","1"
"LANaPDB1300","do\@@Dj_V]ZYijf`ah","C=CC(=C)CC/C=C(\C)CCC=C(C)C","LANaPDB","204.356","6.465","0","0","0","7"
"LANaPDB1301","do\@@LdbQRbrTfZZihDbZ@","C=C/C(C)=C/C/C=C(\C)CCC=C(C)C","LANaPDB","204.356","6.3983","0","0","0","6"
"LANaPDB1302","didH@@RUe^Eh@@@@","O=CCc1ccccc1","LANaPDB","120.151","1.2801","1","0","17.07","2"
"LANaPDB1303","dmLH@@rJQQXrfkjjjjlaIJP@","CC(C)[C@@]12CC[C@](C)(O)[C@@H]1C2","LANaPDB","154.252","2.0635","1","1","20.23","1"
"LANaPDB1304","ded@@DjWvfZZAHl`","C/C=C(C)/C=C/C=C(C)C","LANaPDB","136.237","4.1598","0","0","0","2"
"LANaPDB1305","dmLH@@RYYfkfzijjkHVKh@","CC1=C[C@@H](O)[C@H]2C[C@@H]1C2(C)C","LANaPDB","152.236","1.8689","1","1","20.23","0"
"LANaPDB1306","dmLH@@RYgn[fEijjiJSP@","C=C1C(=O)C[C@@H]2C[C@H]1C2(C)C","LANaPDB","150.22","2.0909","1","0","17.07","0"
"LANaPDB1307","eobPH@@@LbbbbbdTlTQfbtt\XDxDrJrjFvFNjjfjijjZjjjj@@@","CC1=C2CC(CC1C1(C3C(C)=C4CC(C3O)C4(C)C)CC3CC(=C1C)C3(C)C)C2(C)C","LANaPDB","420.678","7.0086","1","1","20.23","2"
"LANaPDB1308","dmLH@@RYYfkfyijjiLgH@","CC1=CC(=O)[C@@H]2C[C@H]1C2(C)C","LANaPDB","150.22","2.0126","1","0","17.07","0"
"LANaPDB1309","dmtH@@RVYiyVZjj@@","CC1=C(C=O)C(C)(C)CCC1","LANaPDB","152.236","2.1188","1","0","17.07","1"
"LANaPDB1310","dcLH@@RYfVVF@bJ`@@","Cc1ccc(C(C)C)c(O)c1C","LANaPDB","164.247","3.1887","1","1","20.23","1"
"LANaPDB1311","dcLH@@rJJJJNLLADU@@@","Cc1ccc(C(C)C)c(C)c1O","LANaPDB","164.247","3.1887","1","1","20.23","1"
"LANaPDB1312","dg|D@@QIgf^zUgVjfjj`@","C=C1C(OC(C)=O)CC2CC1C2(C)C","LANaPDB","194.273","2.4318","2","0","26.3","2"
"LANaPDB1313","foQ@@@LdbTJTTLIRcIFZjjjjh@@","CC1=CCC23C(C)CCC(C(C)C)C2C13","LANaPDB","204.356","3.9811","0","0","0","1"
"LANaPDB1314","foI@@@LddTbbYThr`fRUjjjjjjk`EAHeHqBVh@","CC(C)[C@@H]1CC[C@@]2(C)[C@@H]3C[C@H]4[C@@H]([C@H]13)[C@]42C","LANaPDB","204.356","3.7092","0","0","0","1"
"LANaPDB1315","foI@@@LddTQbbVDhQiZUjjjjjjidEQL`hjZP@","CC1(C)CCC[C@@]2(C)[C@@H]3C[C@H]4[C@@H]([C@@H]31)[C@]42C","LANaPDB","204.356","3.71","0","0","0","0"
"LANaPDB1316","foQ@@@DjVv_zgF\UijjjjjbTSEqJ`@","CC1=CC[C@H]2[C@H]3C1[C@@]2(C)CC[C@H]3C(C)C","LANaPDB","204.356","3.9811","0","0","0","1"
"LANaPDB1317","foA@@@DjWVWygEZZjjZjhLH@@","CC1=CCC2(C)CCC(C(C)C)=C2CC1","LANaPDB","204.356","4.4861","0","0","0","1"
"LANaPDB1318","foQ@@@LdfbTLTLhrgIFZjjjjh@@","C=C1CCC2C1C1C(C(C)C)CCC21C","LANaPDB","204.356","4.0594","0","0","0","1"
"LANaPDB1319","foQ@@@DjVfenffBDyjjjjjdH`d@","CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3","LANaPDB","204.356","4.0441","0","0","0","0"
"LANaPDB1320","dg\D@@OIEMDeDkptAAUP@@","COc1cc(C(C)C)c(OC)cc1C","LANaPDB","194.273","3.0505","2","0","18.46","3"
"LANaPDB1321","do|@@DjWUYiSZjZZjC@VYP","C/C1=C/CC/C(C)=C\CC(C)(C)/C=C\C1","LANaPDB","204.356","6.2387","0","0","0","0"
"LANaPDB1322","foA@@@LdbTTTTlYqVfjjjfhbIbDUH@","C=C(C)[C@H]1C=C2[C@H](C)CC[C@@H]2[C@H](C)CC1","LANaPDB","204.356","4.5601","0","0","0","1"
"LANaPDB1323","do|@@Dj]VVU[fZjZjajDrf@","C=C1/C=C/C(C(C)C)CC/C(C)=C/CC1","LANaPDB","204.356","5.9579","0","0","0","1"
"LANaPDB1324","foA@@@LdfbTbqtXIVfjjjfh@@","C=C(C)C1CCC2(C)CCCC(=C)C2C1","LANaPDB","204.356","4.7006","0","0","0","1"
"LANaPDB1325","foA@@@LdbTbRSTiHVfjjjjkBERZ`@","CC(C)[C@@H]1CCC2=CCC[C@@H](C)[C@]2(C)C1","LANaPDB","206.371","4.4197","0","0","0","1"
"LANaPDB1326","foA@@@LdbVbTRJYpufjjjZiAErHAZ`","C/C1=C\[C@H]2[C@H](CC/C(C)=C/CC1)C2(C)C","LANaPDB","204.356","5.5318","0","0","0","0"
"LANaPDB1327","do|@@DjWvuZfZjfijaj@@","C=C(CCC=C(C)C)C1CC=C(C)CC1","LANaPDB","204.356","5.5332","0","0","0","4"
"LANaPDB1328","do|@@Dj]v]ZffZjij@@","C=C1C=CC(C(C)CCC=C(C)C)CC1","LANaPDB","204.356","5.1335","0","0","0","4"
"LANaPDB1329","f`qA@@@IML|{mrRmUUUSUT@@","CC1=CC2C(C(C)C)CCC(C)(O)C2CC1","LANaPDB","222.37","3.5341","1","1","20.23","1"
"LANaPDB1330","f`qA@@@IK\k\vIUoTuUSUT@@","C=C(CO)C1CCC2(C)CCCC(=C)C2C1","LANaPDB","220.355","3.7739","1","1","20.23","2"
"LANaPDB1331","fjmA@@@YEHhmHlliMKpUoUUUUSUSQHQDhaREd","C=C/C(C)=C\C[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O","LANaPDB","290.489","5.6152","1","1","20.23","3"
"LANaPDB1332","daxD@@yIfVjj@@","CCC(O)C(C)CO","LANaPDB","118.175","0.6102","2","2","40.46","3"
"LANaPDB1333","diDH@@RVUzjjaJ@@","CCCCC(CC)CO","LANaPDB","130.23","2.5408","1","1","20.23","5"
"LANaPDB1334","dedH@@RY]VijjHh@","C=CC(O)CCCCCC","LANaPDB","142.241","2.9507","1","1","20.23","6"
"LANaPDB1335","didD@@GHhiERyjjX@@","CC1(C)CC(=O)CC1=O","LANaPDB","126.154","0.894","2","0","34.14","0"
"LANaPDB1336","dedH@@RV^^jjh@@","CCCC(C)CC(C)CO","LANaPDB","144.257","2.7591","1","1","20.23","5"
"LANaPDB1337","didH@@RUe^Fh@@@@","OCCc1ccccc1","LANaPDB","122.166","1.4924","1","1","20.23","2"
"LANaPDB1338","dctL@@SlbbTtLcUUU@@","COC(=O)C(C)C(O)C(C)(C)C","LANaPDB","174.239","1.4726","3","1","46.53","4"
"LANaPDB1339","dclD@@GIEDdYieCMLuUUGT@@","Cc1ccoc1CC1OC1(C)C","LANaPDB","166.219","1.7839","2","0","25.67","2"
"LANaPDB1340","deTH@@RYe\YZZj`@","CCC(=O)C1=CCCCC1","LANaPDB","138.209","2.0726","1","0","17.07","2"
"LANaPDB1341","dglD@@SHheHjdduUUU@@","CCCCCCCOC(=O)C(C)(C)C","LANaPDB","200.321","4.0456","2","0","26.3","8"
"LANaPDB1342","dkLD@@gHhiEKCFjjZhr`@","CC(C)C(=O)C(C)C(=O)C(C)(C)C","LANaPDB","184.278","2.3639","2","0","34.14","4"
"LANaPDB1343","dcLD@@KHhiCDeNmUMUPeDL`","C/C=C1/CCCCC1(O)C(C)=O","LANaPDB","168.235","1.5301","2","1","37.3","1"
"LANaPDB1344","dmtD@@UIe[nfZZjZFH@","CC1=CC(=O)CCC1(C)C=O","LANaPDB","152.192","0.9702","2","0","34.14","1"
"LANaPDB1345","dmtD@@QIe]TjZjjjBh@","CCCCCC1CCC(=O)O1","LANaPDB","156.224","2.1221","2","0","26.3","4"
"LANaPDB1346","dglL@@R|bbTTLTSUUUT@@","CC(C)C(=O)OC(C(C)C)C(C)CO","LANaPDB","202.293","1.9858","3","1","46.53","6"
"LANaPDB1347","foA@@@Djy[ingAJZjjjf`@@","C=CC1(C)CCC2C(CC2(C)C)C(=C)C1","LANaPDB","204.356","4.353","0","0","0","1"
"LANaPDB1348","foA@@@LdfbTrbUipufjjjfiBDR@@","C=C1CCC=C(C)CC[C@H]2[C@@H]1CC2(C)C","LANaPDB","204.356","5.4861","0","0","0","0"
"LANaPDB1349","dk\L@@zTfYYg[eMhJHbHX`@","CC1CC(=O)c2c(O)cccc2O1","LANaPDB","178.186","1.6556","3","1","46.53","0"
"LANaPDB1350","foA@@@DjVv_zgEZZjjjZlHeDj@@","C=C(C)[C@@H]1CC[C@@]2(C)CCC=C(C)[C@@H]2C1","LANaPDB","204.356","4.6223","0","0","0","1"
"LANaPDB1351","do|L@@T|bbdTbal{VjjfZ`@","CC1(C)C(=O)C(C)(C)C(=O)C(C)(C)C1=O","LANaPDB","210.272","1.7292","3","0","51.21","0"
"LANaPDB1352","foA@@@LdbRdRUtYKbifjjZiFDr@@","CC(C)=C1CC=C2C=CC[C@@H](C)[C@]2(C)C1","LANaPDB","202.34","4.4395","0","0","0","0"
"LANaPDB1353","dg\L@@dtf^UmqUj@Hj@@","COc1ccc(CC(C)=O)cc1OC","LANaPDB","194.229","1.6805","3","0","35.53","4"
"LANaPDB1354","f`aA@@@YEDeEKDekNjZfjf`@@","C=C(CC(O)C=C(C)C)C1CC=C(C)CC1","LANaPDB","220.355","4.5114","1","1","20.23","4"
"LANaPDB1355","f`qA@@@YEHhmDd]AJejjjjjZ`@@","C=C(C)C1CCC(C)(O)C2CCC(C)C2C1","LANaPDB","222.37","3.8412","1","1","20.23","1"
"LANaPDB1356","dg|D@@EJ[efwevz@B@`@@","COc1cccc2cccc(OC)c12","LANaPDB","188.225","2.714","2","0","18.46","2"
"LANaPDB1357","f`qA@@@ILkLmQfcMTuUST@@","C=C(C)C1CCC2(C)CC(=O)CC(C)=C2C1","LANaPDB","218.339","4.0848","1","0","17.07","1"
"LANaPDB1358","fjeA@@@YEHdThleEdiUMMTuSTHTHyF`","C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C","LANaPDB","290.489","7.5747","1","1","20.23","10"
"LANaPDB1359","fleA@@@YDdeEEIdcHjw`luSUUUTBBH","C=C1CCC2C(C)(C)CCCC2(C)C1C/C=C/C=O","LANaPDB","260.419","4.3981","1","0","17.07","3"
"LANaPDB1360","dmtH@@Re]VpjVij@@","CC(C)=CCCc1ccoc1","LANaPDB","150.22","3.2712","1","0","13.14","3"
"LANaPDB1361","dctH@@RUUUVjji@@","C=CCCCCCCCCC=O","LANaPDB","168.279","3.7423","1","0","17.07","9"
"LANaPDB1362","foA@@@LdbTTVaTiKffjjjj[BIbLP@","CC1=C[C@@H]2C(=CC1)[C@H](C)CC[C@H]2C(C)C","LANaPDB","204.356","4.253","0","0","0","1"
"LANaPDB1363","f`qA@@@YEHhTihhaJmzjjjZj`@@","CC1=CCCC2(C)CCC(C(C)(C)O)CC12","LANaPDB","222.37","3.5602","1","1","20.23","1"
"LANaPDB1364","f`qA@@@YEHhhdiUNFdjjjijjbPbIbL`@","CC1=C[C@H]2[C@@H](C(C)C)CC[C@@H](C)[C@]2(O)CC1","LANaPDB","222.37","3.5341","1","1","20.23","1"
"LANaPDB1365","f`qA@@@IML|{mrRmUUUSUTRDPjJT@@","CC1=C[C@@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@H]2CC1","LANaPDB","222.37","3.5341","1","1","20.23","1"
"LANaPDB1366","f`i@B@@AFRJJJIRppeFBUZjijjjh@@","C=C1CCC2SC1C1C(C(C)C)CCC21C","LANaPDB","236.422","4.4499","0","0","25.3","1"
"LANaPDB1367","diD@@LdfbJZjXHZ@","C=C(C/C=C/C)C(C)C","LANaPDB","124.226","3.6362","0","0","0","3"
"LANaPDB1368","deT@@DjWnkfjijBH@","C=C(C)C1C=C(C)CCC1","LANaPDB","136.237","3.3614","0","0","0","1"
"LANaPDB1369","dmtH@@RZWv[jjjZ@@","C=C(C)C1CCC(C)(O)CC1","LANaPDB","154.252","2.6425","1","1","20.23","1"
"LANaPDB1370","dmtH@@RYeeZZjfjrDbZ@@","C=C(C)[C@@H]1CC[C@@H](C)C[C@@H]1O","LANaPDB","154.252","2.6138","1","1","20.23","1"
"LANaPDB1371","dmLH@@RZZ[hYVjjjh@@","CC1(C)C2CCC(C2)C1(C)O","LANaPDB","154.252","2.0021","1","1","20.23","0"
"LANaPDB1372","dmtH@@RYeeZZjfjrDdZ@@","C=C(C)[C@H]1CC[C@@H](C)C[C@@H]1O","LANaPDB","154.252","2.6138","1","1","20.23","1"
"LANaPDB1373","dmLH@@RYiYKnVjjjkHbSd@","CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2","LANaPDB","154.252","2.0356","1","1","20.23","0"
"LANaPDB1374","foQ@@@LdfdTRqTIpTmFZjjjjh@@","C=C1C2CCC3C2C(C)(C)CCCC13C","LANaPDB","204.356","4.0602","0","0","0","0"
"LANaPDB1375","foA@@@LdbfdVQdYKQifjjjh@@","C=C1C(C)=CCC2C(C)(C)CCCC12C","LANaPDB","204.356","4.3216","0","0","0","0"
"LANaPDB1376","foA@@@LdfdRdR^xHufjjjfjBH@","C=C1CCCC(C)(C)[C@@]12CC=C(C)CC2","LANaPDB","204.356","4.3943","0","0","0","0"
"LANaPDB1377","foA@@@LdbbQbRbDkQfjijjiDdi@@","CC(C)=C1CC[C@@H](C)C2=C(C1)[C@@H](C)CC2","LANaPDB","204.356","4.8236","0","0","0","0"
"LANaPDB1378","foA@@@LdbbQfbbyHsfjjfjiCIJ@@","CC1=CCC[C@]2(C)CCC(=C(C)C)C[C@@H]12","LANaPDB","204.356","4.7149","0","0","0","0"
"LANaPDB1379","f`qA@@@YEHhTihhaJmzjjfjjdHbd@","CC1=C2C[C@H](C(C)(C)O)CC[C@]2(C)CCC1","LANaPDB","222.37","3.7311","1","1","20.23","1"
"LANaPDB1380","f`qA@@@YEHhmHl]NRtZjjjjZbPbIRZ`@","C=C(C)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1","LANaPDB","222.37","3.9034","1","1","20.23","1"
"LANaPDB1381","f`qA@@@YEEHeDTUNBTZjjjZjTPbH@","C=C1CC[C@@H](O)[C@]2(C)CC=C(C(C)C)CC12","LANaPDB","220.355","3.5414","1","1","20.23","1"
"LANaPDB1382","foA@@@LdfdTRZTIpTfjjjZkBEbDP@","C=C1[C@@H]2CC[C@@H](C2)[C@]1(C)CCC=C(C)C","LANaPDB","204.356","4.9711","0","0","0","3"
"LANaPDB1383","dg\D@@QIgfWzUZjjikBeJX@","C=C(C)[C@@H]1CC[C@H](C)[C@H](OC(C)=O)C1","LANaPDB","196.289","3.0984","2","0","26.3","3"
"LANaPDB1384","foQ@@@LdfbTbNdiqgMFZjjjjh@@","C=C1CCC2C3C1C2(C)CCCC3(C)C","LANaPDB","204.356","4.0602","0","0","0","0"
"LANaPDB1385","foQ@@@LdbtRbRLyHRiZfZjjjh@@","C=C1C=CC2C(C3C(C)CCC13)C2(C)C","LANaPDB","202.34","3.7226","0","0","0","0"
"LANaPDB1386","foA@@@DjVv_zgEZZjjjZ`@@","C=C(C)C1CCC2(C)CCC=C(C)C2C1","LANaPDB","204.356","4.6223","0","0","0","1"
"LANaPDB1387","f`~A@@@YEHdThleJiijfhPhaq@","C=CC(C)(O)CC/C=C(/C)CCC=C(C)C","LANaPDB","222.37","5.4029","1","1","20.23","7"
"LANaPDB1388","f`qA@@@YEHhlXleJLirjjjijdPUD@","CC(C)=CCCC(C)[C@@]12CC[C@](C)(O)C1C2","LANaPDB","222.37","4.2353","1","1","20.23","4"
"LANaPDB1389","f`iA@@@ISKvtsACNV}UUSUUT@@","CC1=C2CCC3(C)OC3C2C(C)(C)CCC1","LANaPDB","220.355","3.4081","1","0","12.53","0"
"LANaPDB1390","f`iA@@@ISJjv}bgIV}SMUUMTcbd`@","C=C1CCC[C@]2(C)Cc3occ(C)c3C[C@@H]12","LANaPDB","216.323","3.853","1","0","13.14","0"
"LANaPDB1391","f`iA@@@IKNmMMhvgF}SUUUUUcdtcRBD","C/C(=C/CC[C@]1(C)C2C[C@H]3[C@@H](C2)C31C)CO","LANaPDB","220.355","3.6942","1","1","20.23","4"
"LANaPDB1392","f`qA@@@YDhdheDbnBlyfjjijdT`haDZ@","C/C1=C\CC/C(C=O)=C\[C@@H]2[C@H](CC1)C2(C)C","LANaPDB","218.339","4.3928","1","0","17.07","1"
"LANaPDB1393","ghID@d@@@B@pxBMIdKDRYN`qX]n@\bbRbTRbebTrbtRVTRTbJrRbrbqbQbTTrN_IQjlvOWfjjjjjjjZjjfjjfjjZjjjjfBBIXRQUElQqOE|`iRhZWYShnayWd@@","CCC1OC(=O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@](C)(O)[C@H](CC(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)C=CC=CC=CC=CC=CC(C)C(O[C@H]3C[C@@H](O)[C@@H](OC)[C@H](C)O3)C1C)O2","LANaPDB","929.102","2.6373","18","10","283.98","6"
"LANaPDB1394","fdeA`@@HmdTRbrRbbLHrRoQZfjjjZhaHqRRh@","C=C1C(=O)O[C@@H]2C[C@@]3(C)CCCC(=C)[C@]3(O)C[C@H]12","LANaPDB","248.321","1.8883","3","1","46.53","0"
"LANaPDB1395","fcoAp@@Hu{MUyEDhlhhhiDdxcEBLMYpVijjfjjZijfDcIqBbdY@@","C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C(C)C)[C@@H](OC(C)=O)C(C)=C1CC[C@@](C)(O)[C@@H]12","LANaPDB","392.446","1.8564","7","1","99.13","5"
"LANaPDB1396","fi{@p@@Htdh|bbTVTTTTQVefHpwgAZfjjZjVZjXRLgHJJSd@","C=C(CO)C(=O)O[C@H]1CC(=C)[C@@H]2C[C@H](O)C(=C)[C@@H]2[C@H]2OC(=O)C(=C)[C@H]12","LANaPDB","346.378","1.3523","6","2","93.06","4"
"LANaPDB1397","fb}Q@BHN@ChRdrmls}kQdmN|gL@@DU@@D@@@","Cc1c2cc[n+]([O-])cc2c(C)c2c1[nH]c1ccccc12","LANaPDB","262.311","3.4217","2","1","41.25","0"
"LANaPDB1398","fmoPP@GQ@bRtfVyYuvUuTsdyKT\vjjfjjj`BhJXUDY^RYBR@","C/C=C1/CN2CC[C@H]3c4ccc(O)cc4N[C@H]3[C@@H]2C[C@@H]1[C@H](CO)C(=O)OC","LANaPDB","372.463","1.9987","6","3","82.03","4"
"LANaPDB1399","fjcQ@@IF@dlvmlkjbeYw`yKUUUTu@EAaBqNH@","C[C@H](CO)[C@@H]1CCN2CCc3c([nH]c4ccccc34)[C@@H]2C1","LANaPDB","284.402","2.8683","3","2","39.26","2"
"LANaPDB1400","eb^PFH@BMHekhPLSHhiDkELeMDbidheECIpHyydT|CUUUUUUTuUUUUUIAAIHkIxbeMMh]@@","C=C(CC[C@H]1O[C@@H](C(C)(C)O)CC[C@@H]1O)[C@H]1CC[C@H]2O[C@@H]([C@]3(C)CC[C@@H](Br)C(C)(C)O3)CC[C@]2(C)O1","LANaPDB","573.606","4.5892","6","2","77.38","6"
"LANaPDB1401","ejQPFH@BMHecdPLSHhiDkELeMDbhliiDmiNAGOLbo`ZjjjjjjfjjjjjjRBBRQVSqEJZ[SyPUH","C/C(=C/C[C@@H](O)[C@]1(C)CC[C@H](C(C)(C)O)O1)[C@H]1CC[C@H]2O[C@@H]([C@]3(C)CC[C@@H](Br)C(C)(C)O3)CC[C@]2(C)O1","LANaPDB","587.633","4.7632","6","2","77.38","6"
"LANaPDB1402","fjmaP@@`QRV\bbTbtTTZfT|EIVjjjfjjhfHrNdT@","CC(C)[C@@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12)[C@H](C)O","LANaPDB","299.365","-0.0258","6","3","90.23","6"
"LANaPDB1403","fbu`P@O@QRVQQJQZJJNIKtTyZjjjjjjIaL`iZ@@","CC(C)[C@](O)(C(=O)OC[C@@H]1CCN2CCC[C@@H]12)[C@H](C)O","LANaPDB","285.382","0.9308","5","2","70","6"
"LANaPDB1404","fi{`p@C@QPoQyEDiELeDieMI\YtTuzuUUUUSUSUSDHaIR}@@","CC[C@]1(O)C[C@@H](C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@@H]23","LANaPDB","353.413","0.771","7","2","96.3","1"
"LANaPDB1405","eo`XA@@E@D@dbneklbbTTVbreRfdtbetTLl\Zfjjfijjjfh`b\KIMR@b@","C/C=C(\C)C(=O)O[C@@H]1CCN2CC=C(COC(=O)[C@@](O)([C@H](C)OC(C)=O)C(C)(C)O)[C@H]12","LANaPDB","439.503","1.3469","9","2","122.6","11"
"LANaPDB1406","fas`p@H`QRVVyEDiEhhhjhie@qkujjjijijjIaLShe@@","CC(=O)O[C@H](C)[C@@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@@H]12)C(C)C","LANaPDB","341.402","0.4588","7","2","96.3","8"
"LANaPDB1407","fdy`P@C@QHNQQJIZPqIPsoQZfjjjjl\beYPI@","C/C=C(\C)C(=O)OC[C@]1(O)CCN2CC[C@@H](O)[C@@H]21","LANaPDB","255.313","0.5998","5","2","70","4"
"LANaPDB1408","fhia`@E@PGHheEEhliUFlyjZjjjkAEqZdBP","C/C=C(\C)C(=O)O[C@H]1CCN2CC[C@@H](CO)[C@H]12","LANaPDB","239.314","1.4232","4","1","49.77","4"
"LANaPDB1409","fhia`@M@QyIee{e[UgAZfjjjjqrRai@d@","C/C=C(\C)C(=O)OC[C@@H]1CCN2CC[C@H](O)[C@@H]12","LANaPDB","239.314","1.4232","4","1","49.77","4"
"LANaPDB1410","fasaP@C@QHN\bbTRRabRattQg^buMUUUTsUXxeJrPRK@","C/C=C(\C)C(=O)O[C@@H]1CCN2CC[C@H](COC(=O)/C(=C/C)CO)[C@@H]12","LANaPDB","337.414","2.2441","6","1","76.07","8"
"LANaPDB1411","fcoap@C@QKM^krJIQQQJKYQiSRZZ|YpXmPUATUTuUETHnJrZah@","C[C@@H](O)[C@@](C)(O)C(=O)OC[C@H]1CCN2CC[C@H](OC(=O)c3ccccc3O)[C@@H]12","LANaPDB","393.434","0.9887","8","3","116.53","8"
"LANaPDB1412","f`q``@E@PdrsONrcV|uMUUMRBKb`R@","C=C1CCN2CC[C@H](OC(=O)/C(C)=C/C)[C@@H]12","LANaPDB","221.299","2.3237","3","0","29.54","3"
"LANaPDB1413","fe{`p@N`QSr\yEDiEihiheELf`yzMjjjfffjjhfDqRPUCT@","CC(C)[C@H]1C(=O)O[C@@H]2CCN(C)C/C=C(/COC(=O)[C@](C)(O)[C@H]1C)C2=O","LANaPDB","367.44","1.1478","7","1","93.14","1"
"LANaPDB1414","dmND@BA\bbbReInFjjZiHRH@","OCC1=CCN2CC[C@H](O)[C@@H]12","LANaPDB","155.196","-0.4289","3","2","43.7","1"
"LANaPDB1415","dmND@BA\bbbReInFjjjkHRJh@","OC[C@@H]1CCN2CC[C@H](O)[C@@H]12","LANaPDB","157.212","-0.3244","3","2","43.7","1"
"LANaPDB1416","dcnL@BAmrJJJIQepsUUSUYDQY@@","OCC1=CCN2C[C@H](O)[C@@H](O)[C@@H]12","LANaPDB","171.195","-1.281","4","3","63.93","1"
"LANaPDB1417","fhia`@E@PGHheEEhliUFlyjZjjZiAIqPI@","C/C=C(\C)C(=O)O[C@@H]1CCN2CC=C(CO)[C@H]12","LANaPDB","237.298","1.3187","4","1","49.77","4"
"LANaPDB1418","fhia`@E@PGHhdhhhbiUFlyjZjjZiAHq@@","CC(C)=CC(=O)O[C@@H]1CCN2CC=C(CO)[C@H]12","LANaPDB","237.298","1.3187","4","1","49.77","4"
